trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime,avg_last_3_num_cars_A1,avg_last_3_num_cars_B1,avg_last_3_num_cars_C1,avg_last_3_num_cars_D1,avg_last_3_num_cars_C2,avg_last_3_num_cars_D2,avg_last_3_num_cars_C3,avg_last_3_num_cars_D3,avg_last_3_num_cars_A2,avg_last_3_num_cars_D4,avg_last_3_num_cars_A3,avg_last_3_num_cars_C4,avg_last_3_num_cars_A4,avg_last_3_num_cars_B2,avg_last_3_num_cars_B3,avg_last_3_num_cars_B4
B4,14,33,04:30:37,2024-08-01,7,80.0,49.666666666666664,119.66666666666667,101.0,56.333333333333336,69.33333333333333,62.0,18.666666666666668,76.0,81.66666666666667,60.0,102.33333333333333,73.66666666666667,63.0,35.0,41.666666666666664
C1,101,33,04:30:44,2024-08-01,50,80.0,49.666666666666664,119.66666666666667,101.0,56.333333333333336,69.33333333333333,62.0,18.666666666666668,76.0,81.66666666666667,60.0,102.33333333333333,73.66666666666667,63.0,35.0,25.0
B1,62,33,04:30:46,2024-08-01,31,80.0,49.666666666666664,122.33333333333333,101.0,56.333333333333336,69.33333333333333,62.0,18.666666666666668,76.0,81.66666666666667,60.0,102.33333333333333,73.66666666666667,63.0,35.0,25.0
A3,59,33,04:31:09,2024-08-01,30,80.0,52.0,122.33333333333333,101.0,56.333333333333336,69.33333333333333,62.0,18.666666666666668,76.0,81.66666666666667,60.0,102.33333333333333,73.66666666666667,63.0,35.0,25.0
D2,53,33,04:31:17,2024-08-01,27,80.0,52.0,122.33333333333333,101.0,56.333333333333336,69.33333333333333,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,73.66666666666667,63.0,35.0,25.0
B2,17,33,04:31:19,2024-08-01,9,80.0,52.0,122.33333333333333,101.0,56.333333333333336,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,73.66666666666667,63.0,35.0,25.0
B3,17,33,04:31:30,2024-08-01,9,80.0,52.0,122.33333333333333,101.0,56.333333333333336,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,73.66666666666667,40.333333333333336,35.0,25.0
C2,96,33,04:31:36,2024-08-01,48,80.0,52.0,122.33333333333333,101.0,56.333333333333336,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,73.66666666666667,40.333333333333336,24.666666666666668,25.0
A4,74,33,04:31:41,2024-08-01,37,80.0,52.0,122.33333333333333,101.0,76.0,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,73.66666666666667,40.333333333333336,24.666666666666668,25.0
B4,53,33,04:31:41,2024-08-01,27,80.0,52.0,122.33333333333333,101.0,76.0,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,25.0
D3,23,33,04:31:46,2024-08-01,12,80.0,52.0,122.33333333333333,101.0,76.0,57.666666666666664,62.0,18.666666666666668,76.0,81.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
D4,106,33,04:32:00,2024-08-01,50,80.0,52.0,122.33333333333333,101.0,76.0,57.666666666666664,62.0,20.333333333333332,76.0,81.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
B1,89,33,04:32:10,2024-08-01,45,80.0,52.0,122.33333333333333,101.0,76.0,57.666666666666664,62.0,20.333333333333332,76.0,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
A1,54,33,04:32:20,2024-08-01,27,80.0,63.666666666666664,122.33333333333333,101.0,76.0,57.666666666666664,62.0,20.333333333333332,76.0,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
C3,70,33,04:32:26,2024-08-01,35,79.66666666666667,63.666666666666664,122.33333333333333,101.0,76.0,57.666666666666664,62.0,20.333333333333332,76.0,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
A2,66,33,04:32:49,2024-08-01,33,79.66666666666667,63.666666666666664,122.33333333333333,101.0,76.0,57.666666666666664,70.33333333333333,20.333333333333332,76.0,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
D1,69,33,04:32:52,2024-08-01,35,79.66666666666667,63.666666666666664,122.33333333333333,101.0,76.0,57.666666666666664,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
B2,75,33,04:32:57,2024-08-01,38,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,57.666666666666664,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,68.0,102.33333333333333,91.66666666666667,40.333333333333336,24.666666666666668,40.333333333333336
C4,98,33,04:33:03,2024-08-01,49,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,57.666666666666664,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,68.0,102.33333333333333,91.66666666666667,58.666666666666664,24.666666666666668,40.333333333333336
A3,19,33,04:33:24,2024-08-01,10,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,57.666666666666664,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,68.0,101.33333333333333,91.66666666666667,58.666666666666664,24.666666666666668,40.333333333333336
D2,96,33,04:33:29,2024-08-01,48,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,57.666666666666664,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,91.66666666666667,58.666666666666664,24.666666666666668,40.333333333333336
A4,61,33,04:33:36,2024-08-01,31,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,91.66666666666667,58.666666666666664,24.666666666666668,40.333333333333336
B3,49,33,04:33:37,2024-08-01,25,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,24.666666666666668,40.333333333333336
C1,157,33,04:33:54,2024-08-01,50,79.66666666666667,63.666666666666664,122.33333333333333,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,40.333333333333336
B4,32,33,04:34:04,2024-08-01,16,79.66666666666667,63.666666666666664,141.0,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,40.333333333333336
A1,45,33,04:34:09,2024-08-01,23,79.66666666666667,63.666666666666664,141.0,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
D3,30,33,04:34:19,2024-08-01,15,56.0,63.666666666666664,141.0,84.66666666666667,76.0,83.0,70.33333333333333,20.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
B1,47,33,04:34:22,2024-08-01,24,56.0,63.666666666666664,141.0,84.66666666666667,76.0,83.0,70.33333333333333,25.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
A2,18,33,04:34:34,2024-08-01,9,56.0,66.0,141.0,84.66666666666667,76.0,83.0,70.33333333333333,25.333333333333332,72.66666666666667,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
D4,55,33,04:34:36,2024-08-01,31,56.0,66.0,141.0,84.66666666666667,76.0,83.0,70.33333333333333,25.333333333333332,52.333333333333336,94.66666666666667,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
A3,20,33,04:34:45,2024-08-01,10,56.0,66.0,141.0,84.66666666666667,76.0,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,59.333333333333336,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
C2,68,33,04:34:46,2024-08-01,34,56.0,66.0,141.0,84.66666666666667,76.0,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
B2,67,33,04:34:48,2024-08-01,34,56.0,66.0,141.0,84.66666666666667,62.333333333333336,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,78.66666666666667,58.666666666666664,35.0,33.0
A4,35,33,04:34:57,2024-08-01,18,56.0,66.0,141.0,84.66666666666667,62.333333333333336,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,78.66666666666667,53.0,35.0,33.0
D1,64,33,04:35:10,2024-08-01,32,56.0,66.0,141.0,84.66666666666667,62.333333333333336,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,56.666666666666664,53.0,35.0,33.0
A1,113,33,04:35:17,2024-08-01,50,56.0,66.0,141.0,74.0,62.333333333333336,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,56.666666666666664,53.0,35.0,33.0
C3,32,33,04:35:23,2024-08-01,16,70.66666666666667,66.0,141.0,74.0,62.333333333333336,83.0,70.33333333333333,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,56.666666666666664,53.0,35.0,33.0
B3,44,33,04:35:24,2024-08-01,22,70.66666666666667,66.0,141.0,74.0,62.333333333333336,83.0,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,56.666666666666664,53.0,35.0,33.0
C4,153,33,04:35:41,2024-08-01,50,70.66666666666667,66.0,141.0,74.0,62.333333333333336,83.0,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,101.33333333333333,56.666666666666664,53.0,36.666666666666664,33.0
D2,30,33,04:35:44,2024-08-01,15,70.66666666666667,66.0,141.0,74.0,62.333333333333336,83.0,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,53.0,36.666666666666664,33.0
B4,0,33,04:35:48,2024-08-01,3,70.66666666666667,66.0,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,53.0,36.666666666666664,33.0
B1,1,33,04:35:53,2024-08-01,3,70.66666666666667,66.0,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,53.0,36.666666666666664,28.333333333333332
B2,4,33,04:35:58,2024-08-01,3,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,53.0,36.666666666666664,28.333333333333332
D3,113,33,04:36:01,2024-08-01,50,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,25.333333333333332,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,48.666666666666664,36.666666666666664,28.333333333333332
B3,0,33,04:36:03,2024-08-01,3,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,48.666666666666664,36.666666666666664,28.333333333333332
B4,64,33,04:36:08,2024-08-01,32,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,48.666666666666664,31.0,28.333333333333332
A2,30,33,04:36:09,2024-08-01,15,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,52.333333333333336,83.0,32.666666666666664,117.0,56.666666666666664,48.666666666666664,31.0,32.0
A3,38,33,04:36:26,2024-08-01,19,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,83.0,32.666666666666664,117.0,56.666666666666664,48.666666666666664,31.0,32.0
C1,115,33,04:36:33,2024-08-01,50,70.66666666666667,45.666666666666664,141.0,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,83.0,25.666666666666668,117.0,56.666666666666664,48.666666666666664,31.0,32.0
B1,62,33,04:36:43,2024-08-01,31,70.66666666666667,45.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,83.0,25.666666666666668,117.0,56.666666666666664,48.666666666666664,31.0,32.0
A4,26,33,04:36:47,2024-08-01,13,70.66666666666667,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,83.0,25.666666666666668,117.0,56.666666666666664,48.666666666666664,31.0,32.0
D4,62,33,04:36:53,2024-08-01,31,70.66666666666667,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,83.0,25.666666666666668,117.0,40.666666666666664,48.666666666666664,31.0,32.0
A1,1,33,04:37:02,2024-08-01,7,70.66666666666667,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,74.33333333333333,25.666666666666668,117.0,40.666666666666664,48.666666666666664,31.0,32.0
A2,101,33,04:37:11,2024-08-01,50,53.0,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,38.0,74.33333333333333,25.666666666666668,117.0,40.666666666666664,48.666666666666664,31.0,32.0
B2,51,33,04:37:16,2024-08-01,26,53.0,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,48.666666666666664,31.0,32.0
C2,98,33,04:37:25,2024-08-01,49,53.0,36.666666666666664,124.33333333333333,74.0,62.333333333333336,59.666666666666664,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,31.0,32.0
D1,38,33,04:37:26,2024-08-01,19,53.0,36.666666666666664,124.33333333333333,74.0,87.33333333333333,59.666666666666664,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,31.0,32.0
B3,96,33,04:37:44,2024-08-01,48,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,59.666666666666664,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,31.0,32.0
D2,6,33,04:37:47,2024-08-01,3,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,59.666666666666664,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,46.666666666666664,32.0
D3,35,33,04:37:52,2024-08-01,24,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,42.333333333333336,55.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,46.666666666666664,32.0
A3,20,33,04:38:03,2024-08-01,10,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,42.333333333333336,59.333333333333336,49.666666666666664,74.33333333333333,25.666666666666668,117.0,40.666666666666664,40.666666666666664,46.666666666666664,32.0
A4,63,33,04:38:15,2024-08-01,32,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,42.333333333333336,59.333333333333336,49.666666666666664,74.33333333333333,26.0,117.0,40.666666666666664,40.666666666666664,46.666666666666664,32.0
C3,68,33,04:38:16,2024-08-01,34,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,42.333333333333336,59.333333333333336,49.666666666666664,74.33333333333333,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,32.0
D4,57,33,04:38:18,2024-08-01,29,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,74.33333333333333,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,32.0
B4,20,33,04:38:34,2024-08-01,10,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,32.0
B1,54,33,04:38:46,2024-08-01,27,53.0,36.666666666666664,124.33333333333333,57.0,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,28.0
A1,11,33,04:38:49,2024-08-01,6,53.0,39.0,124.33333333333333,57.0,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,28.0
D1,10,33,04:38:49,2024-08-01,5,41.666666666666664,39.0,124.33333333333333,57.0,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,28.0
C4,168,33,04:38:52,2024-08-01,50,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,117.0,41.333333333333336,40.666666666666664,46.666666666666664,28.0
D2,98,33,04:38:56,2024-08-01,49,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.0,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,139.66666666666666,41.333333333333336,40.666666666666664,46.666666666666664,28.0
A2,8,33,04:38:57,2024-08-01,5,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,49.666666666666664,58.0,26.0,139.66666666666666,41.333333333333336,40.666666666666664,46.666666666666664,28.0
A3,19,33,04:39:05,2024-08-01,10,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,26.0,139.66666666666666,41.333333333333336,40.666666666666664,46.666666666666664,28.0
B2,84,33,04:39:15,2024-08-01,42,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.333333333333336,40.666666666666664,46.666666666666664,28.0
A4,36,33,04:39:17,2024-08-01,18,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.333333333333336,46.333333333333336,46.666666666666664,28.0
A1,23,33,04:39:37,2024-08-01,12,41.666666666666664,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
C1,160,33,04:39:44,2024-08-01,50,11.666666666666666,39.0,124.33333333333333,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
D3,92,33,04:39:47,2024-08-01,46,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,59.333333333333336,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
A2,11,33,04:39:51,2024-08-01,6,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,80.0,46.333333333333336,58.0,25.666666666666668,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
A3,54,33,04:39:59,2024-08-01,27,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,80.0,40.0,58.0,25.666666666666668,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
B3,58,33,04:39:59,2024-08-01,29,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,80.0,40.0,58.0,31.0,139.66666666666666,41.666666666666664,46.333333333333336,46.666666666666664,28.0
A4,10,33,04:40:28,2024-08-01,5,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,80.0,40.0,58.0,31.0,139.66666666666666,41.666666666666664,46.333333333333336,51.333333333333336,28.0
B4,61,33,04:40:30,2024-08-01,31,11.666666666666666,39.0,144.0,37.333333333333336,87.33333333333333,44.666666666666664,56.666666666666664,80.0,40.0,58.0,31.0,139.66666666666666,36.333333333333336,46.333333333333336,51.333333333333336,28.0
